#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: DEMO
#Date Time: 2020-01-21 10:48:19.380
#Sample rate: 1333.33Hz
#Samples: 8000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1 V
#Channel 2: Range: 500 mV/div Offset: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
-3.5662500000000001,0.2883552211507352,-0.23065564188662302
-3.5655000000000001,0.35339211537758769,-0.16547260027389199
-3.5647500000000005,0.38178385600450698,-0.13668618088149942
-3.5640000000000005,0.40918518707469875,-0.10955415340818443
-3.5632500000000005,0.44087829289083613,-0.07778982856136496
-3.5625000000000004,0.45969607446916028,-0.058929760683573473
-3.5617500000000004,0.45243307105296493,-0.066209085127633571
-3.5610000000000004,0.4455002041556877,-0.073157531187872493
-3.5602500000000004,0.41347696182064486,-0.10525273441850036
-3.5595000000000003,0.38112358296668392,-0.13734793764912823
-3.5587500000000003,0.35372225189649265,-0.16514172189008391
-3.5580000000000003,0.34414829284787163,-0.17440631663706929
-3.5572500000000002,0.32830173993980916,-0.18995760067665168
-3.5565000000000002,0.3005702723507,-0.21742050653378708
-3.5557500000000002,0.28142235425345796,-0.23694233117922048
-3.5550000000000002,0.27283880476159084,-0.24587604754238468
-3.5542500000000001,0.25897307096702504,-0.25944206127905278
-3.5535000000000001,0.23454296856709408,-0.28359618329798075
-3.5527500000000005,0.20714163749692774,-0.31138996753891113
-3.5520000000000005,0.22166764432929914,-0.29650044026699007
-3.5512500000000005,0.22034709825363397,-0.29782395380226667
-3.5505000000000004,0.2286005112265832,-0.28988287259056511
-3.5497500000000004,0.24840870236166124,-0.27036104794513172
-3.5490000000000004,0.26854703001565716,-0.24984658814823568
-3.5482500000000003,0.2754798969129344,-0.24223638532035485
-3.5475000000000003,0.27151825868591883,-0.24455253400710131
-3.5467500000000003,0.26821689349673927,-0.24620692592620586
-3.5460000000000003,0.29198672285883287,-0.22006753360435427
-3.5452500000000002,0.35240170582082087,-0.15653888391074045
-3.5445000000000002,0.38739617682612537,-0.1184878697713363
-3.5437500000000002,0.42073996523683999,-0.082422125934857871
-3.5430000000000001,0.4455002041556877,-0.055951855229185554
-3.5422500000000001,0.45111252497728843,-0.049003409168950691
